PMU4_L1:563,PMU4_L1:564,PMU4_L1:567,PMU4_L1:568,PMU4_L1:569,PMU4_L1:570,PMU4_L2:603,PMU4_L2:604,PMU4_L2:607,PMU4_L2:608,PMU4_L2:609,PMU4_L2:610,PMU5_L1:443,PMU5_L1:444,PMU5_L1:447,PMU5_L1:448,PMU5_L1:449,PMU5_L1:450,PMU5_L3:403,PMU5_L3:404,PMU5_L3:407,PMU5_L3:408,PMU5_L3:409,PMU5_L3:410,PMU6_L2:523,PMU6_L2:524,PMU6_L2:527,PMU6_L2:528,PMU6_L2:529,PMU6_L2:530,PMU6_L4:483,PMU6_L4:484,PMU6_L4:487,PMU6_L4:488,PMU6_L4:489,PMU6_L4:490,PMU7_L5:239,PMU7_L5:240,PMU7_L5:275,PMU7_L5:276,PMU7_L5:277,PMU7_L5:278,PMU8_L5:203,PMU8_L5:204,PMU8_L5:279,PMU8_L5:280,PMU8_L5:281,PMU8_L5:282,PMU8_L6:283,PMU8_L6:284,PMU8_L6:319,PMU8_L6:320,PMU8_L6:321,PMU8_L6:322,PMU9_L4:363,PMU9_L4:364,PMU9_L4:399,PMU9_L4:400,PMU9_L4:401,PMU9_L4:402,PMU9_L6:323,PMU9_L6:324,PMU9_L6:359,PMU9_L6:360,PMU9_L6:361,PMU9_L6:362,PPA:163,PPA:164,PPA:166,PPA:167,PPA:168,PPA:169
60,8.89E-05,136196.4688,-91.16178353,115.2699127,-120.3460344,60,8.89E-05,136196.4688,-91.16178353,75.5906601,-93.20257575,60,8.89E-05,132159.0313,-92.93511921,141.9621582,43.57745043,60,8.89E-05,132159.0313,-92.93511921,214.1533508,79.44358314,60,8.89E-05,134424.3906,-92.63824503,86.49766541,58.95285171,60,8.89E-05,134424.3906,-92.63824503,150.7876129,74.62961117,60,8.89E-05,136186.3594,-85.23393748,187.035614,-84.5725771,60,8.89E-05,134839.5469,-88.22777332,189.4502258,83.81698059,60,8.89E-05,134839.5469,-88.22777332,84.79412079,46.44949717,60,8.89E-05,137054.4063,-86.98987667,154.1686249,-70.37307143,60,8.89E-05,137054.4063,-86.98987667,59.43162155,-94.59442487,60,8.89E-05,136186.3594,-85.23393748,212.7557983,-79.65792814
60,7.11E-05,136196.4219,-91.16178353,115.2698517,-120.3460344,60,7.11E-05,136196.4219,-91.16178353,75.59062958,-93.20256892,60,7.12E-05,132158.9844,-92.93511921,141.9620819,43.57745043,60,7.12E-05,132158.9844,-92.93511921,214.1532745,79.44358314,60,7.12E-05,134424.3438,-92.63824503,86.49761963,58.95285854,60,7.12E-05,134424.3438,-92.63824503,150.7875671,74.62960434,60,7.11E-05,136186.3125,-85.23393748,187.0355377,-84.5725771,60,7.12E-05,134839.5,-88.22777332,189.4501648,83.81698742,60,7.12E-05,134839.5,-88.22777332,84.79407501,46.44949375,60,7.11E-05,137054.3594,-86.98987667,154.1685638,-70.37307143,60,7.11E-05,137054.3594,-86.98987667,59.43158722,-94.59441804,60,7.11E-05,136186.3125,-85.23393748,212.755722,-79.65793497
60,-0.000159808,136196.4219,-91.16178353,115.2698364,-120.3460344,60,-0.000159808,136196.4219,-91.16178353,75.59062195,-93.20256209,60,-0.000159781,132158.9844,-92.93511921,141.9620667,43.57745043,60,-0.000159781,132158.9844,-92.93511921,214.1532898,79.44358314,60,-0.00015979,134424.3438,-92.63824503,86.497612,58.95285854,60,-0.00015979,134424.3438,-92.63824503,150.7875671,74.62960434,60,-0.000159822,136186.3125,-85.23393748,187.0355377,-84.5725771,60,-0.000159802,134839.5156,-88.22777332,189.4501648,83.81698742,60,-0.000159802,134839.5156,-88.22777332,84.79406738,46.44949034,60,-0.000159824,137054.3594,-86.98987667,154.1685638,-70.37307143,60,-0.000159824,137054.3594,-86.98987667,59.43157959,-94.59441804,60,-0.000159822,136186.3125,-85.23393748,212.755722,-79.65793497
60,8.89E-05,136196.4844,-91.16178353,115.2698669,-120.3460207,60,8.89E-05,136196.4844,-91.16178353,75.59064484,-93.20255526,60,8.89E-05,132159.0469,-92.93511238,141.9621124,43.57745043,60,8.89E-05,132159.0469,-92.93511238,214.1533813,79.44358314,60,8.89E-05,134424.3906,-92.63824503,86.49763489,58.95286537,60,8.89E-05,134424.3906,-92.63824503,150.7876282,74.62960434,60,8.89E-05,136186.375,-85.23393748,187.035614,-84.57257027,60,8.89E-05,134839.5625,-88.22777332,189.4502411,83.81698742,60,8.89E-05,134839.5625,-88.22777332,84.79409027,46.44949034,60,8.89E-05,137054.4219,-86.98986984,154.1686249,-70.37307826,60,8.89E-05,137054.4219,-86.98986984,59.43159103,-94.59441804,60,8.89E-05,136186.375,-85.23393748,212.7558136,-79.65793497
60,7.11E-05,136196.4375,-91.16178353,115.2698059,-120.3460207,60,7.11E-05,136196.4375,-91.16178353,75.59061432,-93.20254843,60,7.12E-05,132159,-92.93511238,141.9620514,43.57745043,60,7.12E-05,132159,-92.93511238,214.1533051,79.44358314,60,7.12E-05,134424.3438,-92.63824503,86.49759674,58.95286537,60,7.12E-05,134424.3438,-92.63824503,150.7875671,74.62960434,60,7.11E-05,136186.3281,-85.23393748,187.035553,-84.57257027,60,7.11E-05,134839.5156,-88.22777332,189.4501648,83.81698742,60,7.11E-05,134839.5156,-88.22777332,84.79405212,46.44948692,60,7.11E-05,137054.375,-86.98986984,154.1685638,-70.37307826,60,7.11E-05,137054.375,-86.98986984,59.43156052,-94.59441121,60,7.11E-05,136186.3281,-85.23393748,212.7557373,-79.65793497
60,-0.000159822,136196.4375,-91.16178353,115.2697906,-120.3460207,60,-0.000159822,136196.4375,-91.16178353,75.59060669,-93.2025416,60,-0.000159798,132159,-92.93511238,141.9620361,43.57745385,60,-0.000159798,132159,-92.93511238,214.1533051,79.44358314,60,-0.000159805,134424.3438,-92.6382382,86.49758911,58.95286537,60,-0.000159805,134424.3438,-92.6382382,150.7875671,74.62960434,60,-0.000159838,136186.3281,-85.23393748,187.035553,-84.57257027,60,-0.00015982,134839.5156,-88.22776649,189.4501801,83.81698742,60,-0.00015982,134839.5156,-88.22776649,84.79404449,46.44948351,60,-0.000159837,137054.375,-86.98986984,154.1685638,-70.37307826,60,-0.000159837,137054.375,-86.98986984,59.43154907,-94.59441121,60,-0.000159838,136186.3281,-85.23393748,212.7557373,-79.65793497
60,8.89E-05,136196.4844,-91.1617767,115.2698212,-120.3460207,60,8.89E-05,136196.4844,-91.1617767,75.59062958,-93.20253477,60,8.89E-05,132159.0469,-92.93511238,141.9620667,43.57745385,60,8.89E-05,132159.0469,-92.93511238,214.1533966,79.44358314,60,8.89E-05,134424.4063,-92.6382382,86.497612,58.9528722,60,8.89E-05,134424.4063,-92.6382382,150.7876282,74.62959751,60,8.89E-05,136186.375,-85.23393748,187.0356293,-84.57257027,60,8.89E-05,134839.5781,-88.22776649,189.4502563,83.81698742,60,8.89E-05,134839.5781,-88.22776649,84.79406738,46.44948009,60,8.89E-05,137054.4219,-86.98986984,154.1686249,-70.37307826,60,8.89E-05,137054.4219,-86.98986984,59.43156433,-94.59440438,60,8.89E-05,136186.375,-85.23393748,212.7558289,-79.65793497
60,7.11E-05,136196.4375,-91.1617767,115.2697601,-120.3460207,60,7.11E-05,136196.4375,-91.1617767,75.59059143,-93.20252794,60,7.11E-05,132159,-92.93511238,141.9620056,43.57745385,60,7.11E-05,132159,-92.93511238,214.1533203,79.44358314,60,7.11E-05,134424.3594,-92.6382382,86.49756622,58.9528722,60,7.11E-05,134424.3594,-92.6382382,150.7875824,74.62959751,60,7.11E-05,136186.3281,-85.23393748,187.0355682,-84.57257027,60,7.11E-05,134839.5313,-88.22776649,189.4501801,83.81698742,60,7.11E-05,134839.5313,-88.22776649,84.79402924,46.44947668,60,7.11E-05,137054.375,-86.98986984,154.1685638,-70.37307826,60,7.11E-05,137054.375,-86.98986984,59.43153,-94.59440438,60,7.11E-05,136186.3281,-85.23393748,212.7557526,-79.65793497
60,-0.000159835,136196.4375,-91.1617767,115.2697449,-120.3460207,60,-0.000159835,136196.4375,-91.1617767,75.5905838,-93.20252111,60,-0.000159816,132159,-92.93511238,141.9619904,43.57745385,60,-0.000159816,132159,-92.93511238,214.1533203,79.44358314,60,-0.000159821,134424.3594,-92.6382382,86.49755859,58.95287903,60,-0.000159821,134424.3594,-92.6382382,150.7875824,74.62959751,60,-0.000159854,136186.3281,-85.23393065,187.0355682,-84.57257027,60,-0.000159837,134839.5313,-88.22776649,189.4501801,83.81699425,60,-0.000159837,134839.5313,-88.22776649,84.79402161,46.44947326,60,-0.000159852,137054.3906,-86.98986984,154.1685638,-70.37307826,60,-0.000159852,137054.3906,-86.98986984,59.43152237,-94.59440438,60,-0.000159854,136186.3281,-85.23393065,212.7557526,-79.65793497
60,8.89E-05,136196.5,-91.1617767,115.2697754,-120.3460071,60,8.89E-05,136196.5,-91.1617767,75.59060669,-93.20251428,60,8.89E-05,132159.0625,-92.93511238,141.9620209,43.57745385,60,8.89E-05,132159.0625,-92.93511238,214.1534119,79.44358314,60,8.89E-05,134424.4063,-92.6382382,86.49758911,58.95287903,60,8.89E-05,134424.4063,-92.6382382,150.7876434,74.62959751,60,8.89E-05,136186.3906,-85.23393065,187.0356445,-84.57256344,60,8.89E-05,134839.5781,-88.22776649,189.4502563,83.81699425,60,8.89E-05,134839.5781,-88.22776649,84.79404449,46.44946985,60,8.89E-05,137054.4375,-86.98986984,154.1686249,-70.37307826,60,8.89E-05,137054.4375,-86.98986984,59.43153381,-94.59439755,60,8.89E-05,136186.3906,-85.23393065,212.7558441,-79.65793497
60,7.11E-05,136196.4375,-91.1617767,115.2697144,-120.3460071,60,7.11E-05,136196.4375,-91.1617767,75.59057617,-93.20250745,60,7.11E-05,132159.0156,-92.93511238,141.9619598,43.57745385,60,7.11E-05,132159.0156,-92.93511238,214.1533356,79.44357631,60,7.11E-05,134424.3594,-92.6382382,86.49754333,58.95288586,60,7.11E-05,134424.3594,-92.6382382,150.7875824,74.62959751,60,7.11E-05,136186.3438,-85.23393065,187.0355682,-84.57256344,60,7.11E-05,134839.5313,-88.22776649,189.4501953,83.81699425,60,7.11E-05,134839.5313,-88.22776649,84.79400635,46.44946985,60,7.11E-05,137054.3906,-86.98986984,154.1685638,-70.37308509,60,7.11E-05,137054.3906,-86.98986984,59.4315033,-94.59439755,60,7.11E-05,136186.3438,-85.23393065,212.7557526,-79.6579418
60,-0.000159846,136196.4531,-91.1617767,115.2696991,-120.3460071,60,-0.000159846,136196.4531,-91.1617767,75.59056854,-93.20250062,60,-0.000159832,132159.0156,-92.93510555,141.9619446,43.57745385,60,-0.000159832,132159.0156,-92.93510555,214.1533508,79.44357631,60,-0.000159837,134424.3594,-92.6382382,86.49753571,58.95288586,60,-0.000159837,134424.3594,-92.6382382,150.7875977,74.62959068,60,-0.000159869,136186.3438,-85.23393065,187.0355682,-84.57256344,60,-0.000159853,134839.5313,-88.22776649,189.4501953,83.81699425,60,-0.000159853,134839.5313,-88.22776649,84.79399872,46.44946643,60,-0.000159864,137054.3906,-86.98986984,154.1685638,-70.37308509,60,-0.000159864,137054.3906,-86.98986984,59.43149185,-94.59439072,60,-0.000159869,136186.3438,-85.23393065,212.7557678,-79.6579418
60,8.89E-05,136196.5,-91.1617767,115.2697296,-120.3460071,60,8.89E-05,136196.5,-91.1617767,75.59059143,-93.20249379,60,8.89E-05,132159.0625,-92.93510555,141.9619751,43.57745385,60,8.89E-05,132159.0625,-92.93510555,214.1534424,79.44357631,60,8.89E-05,134424.4219,-92.6382382,86.49755859,58.95289269,60,8.89E-05,134424.4219,-92.6382382,150.7876587,74.62959068,60,8.88E-05,136186.4063,-85.23393065,187.0356445,-84.57256344,60,8.89E-05,134839.5938,-88.22776649,189.4502716,83.81699425,60,8.89E-05,134839.5938,-88.22776649,84.79402161,46.44946302,60,8.88E-05,137054.4531,-86.98986984,154.1686249,-70.37308509,60,8.88E-05,137054.4531,-86.98986984,59.4315033,-94.59439072,60,8.88E-05,136186.4063,-85.23393065,212.7558441,-79.6579418
60,7.11E-05,136196.4531,-91.1617767,115.2696686,-120.3460071,60,7.11E-05,136196.4531,-91.1617767,75.59055328,-93.20248696,60,7.11E-05,132159.0156,-92.93510555,141.9618988,43.57745385,60,7.11E-05,132159.0156,-92.93510555,214.1533661,79.44357631,60,7.11E-05,134424.375,-92.6382382,86.49751282,58.95289269,60,7.11E-05,134424.375,-92.6382382,150.7875977,74.62959068,60,7.11E-05,136186.3594,-85.23393065,187.0355835,-84.57256344,60,7.11E-05,134839.5469,-88.22776649,189.4501953,83.81699425,60,7.11E-05,134839.5469,-88.22776649,84.79398346,46.4494596,60,7.11E-05,137054.4063,-86.98986984,154.1685638,-70.37308509,60,7.11E-05,137054.4063,-86.98986984,59.43147278,-94.59439072,60,7.11E-05,136186.3594,-85.23393065,212.7557678,-79.6579418
60,-0.000159859,136196.4531,-91.1617767,115.2696457,-120.3459934,60,-0.000159859,136196.4531,-91.1617767,75.59055328,-93.20248013,60,-0.000159849,132159.0156,-92.93510555,141.9618835,43.57745385,60,-0.000159849,132159.0156,-92.93510555,214.1533661,79.44357631,60,-0.000159851,134424.375,-92.63823137,86.49750519,58.95289952,60,-0.000159851,134424.375,-92.63823137,150.7875977,74.62959068,60,-0.000159884,136186.3594,-85.23393065,187.0355835,-84.57256344,60,-0.000159869,134839.5469,-88.22775966,189.4502106,83.81700108,60,-0.000159869,134839.5469,-88.22775966,84.79397583,46.44945619,60,-0.000159877,137054.4063,-86.98986984,154.1685638,-70.37308509,60,-0.000159877,137054.4063,-86.98986984,59.43146133,-94.59438389,60,-0.000159884,136186.3594,-85.23393065,212.7557831,-79.6579418
60,8.89E-05,136196.5156,-91.1617767,115.2696762,-120.3459934,60,8.89E-05,136196.5156,-91.1617767,75.59056854,-93.20246647,60,8.89E-05,132159.0781,-92.93510555,141.9619293,43.57745385,60,8.89E-05,132159.0781,-92.93510555,214.1534576,79.44357631,60,8.89E-05,134424.4375,-92.63823137,86.49752808,58.95289952,60,8.89E-05,134424.4375,-92.63823137,150.7876587,74.62959068,60,8.88E-05,136186.4063,-85.23393065,187.0356598,-84.57255661,60,8.88E-05,134839.6094,-88.22775966,189.4502869,83.81700108,60,8.88E-05,134839.6094,-88.22775966,84.79399872,46.44945277,60,8.88E-05,137054.4531,-86.98986301,154.1686249,-70.37308509,60,8.88E-05,137054.4531,-86.98986301,59.43147278,-94.59438389,60,8.88E-05,136186.4063,-85.23393065,212.7558594,-79.6579418
60,7.11E-05,136196.4531,-91.1617767,115.2696152,-120.3459934,60,7.11E-05,136196.4531,-91.1617767,75.59053802,-93.20245964,60,7.11E-05,132159.0313,-92.93510555,141.961853,43.57745385,60,7.11E-05,132159.0313,-92.93510555,214.1533813,79.44357631,60,7.11E-05,134424.375,-92.63823137,86.49748993,58.95290635,60,7.11E-05,134424.375,-92.63823137,150.7875977,74.62958385,60,7.11E-05,136186.3594,-85.23392382,187.0355988,-84.57255661,60,7.11E-05,134839.5625,-88.22775966,189.4502106,83.81700108,60,7.11E-05,134839.5625,-88.22775966,84.79395294,46.44944936,60,7.11E-05,137054.4063,-86.98986301,154.1685638,-70.37308509,60,7.11E-05,137054.4063,-86.98986301,59.43144226,-94.59437706,60,7.11E-05,136186.3594,-85.23392382,212.7557831,-79.6579418
60,-0.000159871,136196.4688,-91.16176987,115.2695999,-120.3459934,60,-0.000159871,136196.4688,-91.16176987,75.5905304,-93.20245281,60,-0.000159865,132159.0313,-92.93510555,141.9618378,43.57745385,60,-0.000159865,132159.0313,-92.93510555,214.1533813,79.44357631,60,-0.000159865,134424.3906,-92.63823137,86.49747467,58.95290635,60,-0.000159865,134424.3906,-92.63823137,150.7876129,74.62958385,60,-0.000159898,136186.3594,-85.23392382,187.0355988,-84.57255661,60,-0.000159885,134839.5625,-88.22775966,189.4502106,83.81700108,60,-0.000159885,134839.5625,-88.22775966,84.79394531,46.44944594,60,-0.00015989,137054.4063,-86.98986301,154.1685638,-70.37308509,60,-0.00015989,137054.4063,-86.98986301,59.43143082,-94.59437706,60,-0.000159898,136186.3594,-85.23392382,212.7557831,-79.6579418
60,8.88E-05,136196.5156,-91.16176987,115.2696304,-120.3459934,60,8.88E-05,136196.5156,-91.16176987,75.59055328,-93.20244598,60,8.88E-05,132159.0938,-92.93510555,141.9618835,43.57745385,60,8.88E-05,132159.0938,-92.93510555,214.1534729,79.44357631,60,8.88E-05,134424.4375,-92.63823137,86.49749756,58.95291318,60,8.88E-05,134424.4375,-92.63823137,150.787674,74.62958385,60,8.88E-05,136186.4219,-85.23392382,187.035675,-84.57255661,60,8.88E-05,134839.6094,-88.22775966,189.4502869,83.81700108,60,8.88E-05,134839.6094,-88.22775966,84.79397583,46.44944253,60,8.88E-05,137054.4688,-86.98986301,154.1686249,-70.37309192,60,8.88E-05,137054.4688,-86.98986301,59.43144226,-94.59437706,60,8.88E-05,136186.4219,-85.23392382,212.7558746,-79.6579418
60,7.11E-05,136196.4688,-91.16176987,115.2695694,-120.3459797,60,7.11E-05,136196.4688,-91.16176987,75.59051514,-93.20243915,60,7.11E-05,132159.0313,-92.93509872,141.9618073,43.57745385,60,7.11E-05,132159.0313,-92.93509872,214.1533966,79.44356948,60,7.11E-05,134424.3906,-92.63823137,86.49745941,58.95292001,60,7.11E-05,134424.3906,-92.63823137,150.7876129,74.62958385,60,7.10E-05,136186.375,-85.23392382,187.0355988,-84.57255661,60,7.11E-05,134839.5625,-88.22775966,189.4502258,83.81700791,60,7.11E-05,134839.5625,-88.22775966,84.79393005,46.44944253,60,7.11E-05,137054.4219,-86.98986301,154.1685638,-70.37309192,60,7.11E-05,137054.4219,-86.98986301,59.43141174,-94.59437023,60,7.10E-05,136186.375,-85.23392382,212.7557983,-79.65794863
60,-0.000159881,136196.4688,-91.16176987,115.2695541,-120.3459797,60,-0.000159881,136196.4688,-91.16176987,75.59050751,-93.20243232,60,-0.00015988,132159.0469,-92.93509872,141.961792,43.57745385,60,-0.00015988,132159.0469,-92.93509872,214.1534119,79.44356948,60,-0.000159879,134424.3906,-92.63823137,86.49745178,58.95292001,60,-0.000159879,134424.3906,-92.63823137,150.7876129,74.62957702,60,-0.000159911,136186.375,-85.23392382,187.0355988,-84.57254977,60,-0.000159899,134839.5781,-88.22775966,189.4502258,83.81700791,60,-0.000159899,134839.5781,-88.22775966,84.79392242,46.44943911,60,-0.000159901,137054.4219,-86.98986301,154.1685638,-70.37309192,60,-0.000159901,137054.4219,-86.98986301,59.4314003,-94.59437023,60,-0.000159911,136186.375,-85.23392382,212.7557983,-79.65794863
60,8.88E-05,136196.5313,-91.16176987,115.269577,-120.3459797,60,8.88E-05,136196.5313,-91.16176987,75.5905304,-93.20242549,60,8.88E-05,132159.0938,-92.93509872,141.9618378,43.57745385,60,8.88E-05,132159.0938,-92.93509872,214.1534882,79.44356948,60,8.88E-05,134424.4531,-92.63823137,86.49747467,58.95292684,60,8.88E-05,134424.4531,-92.63823137,150.787674,74.62957702,60,8.88E-05,136186.4375,-85.23392382,187.035675,-84.57254977,60,8.88E-05,134839.625,-88.22775283,189.4503021,83.81700791,60,8.88E-05,134839.625,-88.22775283,84.79394531,46.4494357,60,8.88E-05,137054.4844,-86.98986301,154.1686249,-70.37309192,60,8.88E-05,137054.4844,-86.98986301,59.43141556,-94.5943634,60,8.88E-05,136186.4375,-85.23392382,212.7558899,-79.65794863
60,7.11E-05,136196.4688,-91.16176987,115.269516,-120.3459797,60,7.11E-05,136196.4688,-91.16176987,75.59049988,-93.20241866,60,7.11E-05,132159.0469,-92.93509872,141.9617615,43.57745385,60,7.11E-05,132159.0469,-92.93509872,214.1534119,79.44356948,60,7.11E-05,134424.4063,-92.63823137,86.49742889,58.95292684,60,7.11E-05,134424.4063,-92.63823137,150.7876282,74.62957702,60,7.10E-05,136186.3906,-85.23392382,187.035614,-84.57254977,60,7.10E-05,134839.5781,-88.22775283,189.4502258,83.81700791,60,7.10E-05,134839.5781,-88.22775283,84.79390717,46.44943228,60,7.10E-05,137054.4375,-86.98986301,154.1685638,-70.37309192,60,7.10E-05,137054.4375,-86.98986301,59.43138123,-94.5943634,60,7.10E-05,136186.3906,-85.23392382,212.7558136,-79.65794863
60,-0.000159892,136196.4844,-91.16176987,115.2695007,-120.3459797,60,-0.000159892,136196.4844,-91.16176987,75.59049225,-93.202405,60,-0.000159895,132159.0469,-92.93509872,141.9617462,43.57745385,60,-0.000159895,132159.0469,-92.93509872,214.1534271,79.44356948,60,-0.000159892,134424.4063,-92.63822454,86.49742126,58.95293367,60,-0.000159892,134424.4063,-92.63822454,150.7876282,74.62957702,60,-0.000159923,136186.3906,-85.23392382,187.035614,-84.57254977,60,-0.000159913,134839.5781,-88.22775283,189.4502258,83.81700791,60,-0.000159913,134839.5781,-88.22775283,84.79389954,46.44942887,60,-0.000159912,137054.4375,-86.98986301,154.1685638,-70.37309192,60,-0.000159912,137054.4375,-86.98986301,59.43136978,-94.59435657,60,-0.000159923,136186.3906,-85.23392382,212.7558136,-79.65794863
60,8.88E-05,136196.5313,-91.16176987,115.2695313,-120.3459661,60,8.88E-05,136196.5313,-91.16176987,75.59051514,-93.20239817,60,8.88E-05,132159.1094,-92.93509872,141.9617767,43.57745726,60,8.88E-05,132159.1094,-92.93509872,214.1535187,79.44356948,60,8.88E-05,134424.4531,-92.63822454,86.49744415,58.95293367,60,8.88E-05,134424.4531,-92.63822454,150.7876892,74.62957019,60,8.88E-05,136186.4531,-85.23391699,187.0356903,-84.57254977,60,8.88E-05,134839.6406,-88.22775283,189.4503021,83.81700791,60,8.88E-05,134839.6406,-88.22775283,84.79392242,46.44942545,60,8.88E-05,137054.4844,-86.98986301,154.1686096,-70.37309192,60,8.88E-05,137054.4844,-86.98986301,59.43138504,-94.59435657,60,8.88E-05,136186.4531,-85.23391699,212.7559052,-79.65794863
60,7.11E-05,136196.4844,-91.16176987,115.2694702,-120.3459661,60,7.11E-05,136196.4844,-91.16176987,75.59047699,-93.20239134,60,7.10E-05,132159.0625,-92.93509872,141.9617157,43.57745726,60,7.10E-05,132159.0625,-92.93509872,214.1534424,79.44356948,60,7.11E-05,134424.4063,-92.63822454,86.49739838,58.9529405,60,7.11E-05,134424.4063,-92.63822454,150.7876282,74.62957019,60,7.10E-05,136186.3906,-85.23391699,187.035614,-84.57254294,60,7.10E-05,134839.5938,-88.22775283,189.4502411,83.81701474,60,7.10E-05,134839.5938,-88.22775283,84.79388428,46.44942204,60,7.10E-05,137054.4375,-86.98986301,154.1685638,-70.37309875,60,7.10E-05,137054.4375,-86.98986301,59.43135071,-94.59435657,60,7.10E-05,136186.3906,-85.23391699,212.7558289,-79.65794863
60,-0.000159903,136196.4844,-91.16176987,115.269455,-120.3459661,60,-0.000159903,136196.4844,-91.16176987,75.59046936,-93.20238451,60,-0.000159908,132159.0625,-92.93509189,141.9617004,43.57745726,60,-0.000159908,132159.0625,-92.93509189,214.1534424,79.44356948,60,-0.000159905,134424.4063,-92.63822454,86.49739075,58.9529405,60,-0.000159905,134424.4063,-92.63822454,150.7876282,74.62957019,60,-0.000159936,136186.4063,-85.23391699,187.0356293,-84.57254294,60,-0.000159927,134839.5938,-88.22775283,189.4502411,83.81701474,60,-0.000159927,134839.5938,-88.22775283,84.79387665,46.44941862,60,-0.000159922,137054.4531,-86.98985617,154.1685486,-70.37309875,60,-0.000159922,137054.4531,-86.98985617,59.43133926,-94.59434974,60,-0.000159936,136186.4063,-85.23391699,212.7558289,-79.65794863
60,8.88E-05,136196.5469,-91.16176987,115.2694778,-120.3459661,60,8.88E-05,136196.5469,-91.16176987,75.59049225,-93.20237768,60,8.88E-05,132159.1094,-92.93509189,141.961731,43.57745726,60,8.88E-05,132159.1094,-92.93509189,214.1535339,79.44356265,60,8.88E-05,134424.4688,-92.63822454,86.49741364,58.95294733,60,8.88E-05,134424.4688,-92.63822454,150.7876892,74.62957019,60,8.88E-05,136186.4531,-85.23391699,187.0356903,-84.57254294,60,8.88E-05,134839.6563,-88.22775283,189.4503174,83.81701474,60,8.88E-05,134839.6563,-88.22775283,84.79389954,46.44941521,60,8.88E-05,137054.5,-86.98985617,154.1686096,-70.37309875,60,8.88E-05,137054.5,-86.98985617,59.43135452,-94.59434974,60,8.88E-05,136186.4531,-85.23391699,212.7559052,-79.65794863
60,7.10E-05,136196.4844,-91.16176304,115.2694168,-120.3459661,60,7.10E-05,136196.4844,-91.16176304,75.59046173,-93.20237085,60,7.10E-05,132159.0625,-92.93509189,141.9616547,43.57745726,60,7.10E-05,132159.0625,-92.93509189,214.1534576,79.44356265,60,7.10E-05,134424.4219,-92.63822454,86.49736786,58.95295416,60,7.10E-05,134424.4219,-92.63822454,150.7876434,74.62956336,60,7.10E-05,136186.4063,-85.23391699,187.0356293,-84.57254294,60,7.10E-05,134839.6094,-88.22775283,189.4502411,83.81701474,60,7.10E-05,134839.6094,-88.22775283,84.79386139,46.44941179,60,7.10E-05,137054.4531,-86.98985617,154.1685486,-70.37309875,60,7.10E-05,137054.4531,-86.98985617,59.43132019,-94.59434291,60,7.10E-05,136186.4063,-85.23391699,212.7558289,-79.65795546
